user_id,post_text,topic,comment_count,like_count,search_query,date,month
6575047862,"1373【🐱】给出g妻子的一封信亲爱的：最近我睡的一直不好。昨夜我不知道第多少次梦到你穿着白裙蜷缩在客房的飘窗上，像一只随时会跳下去的猫。再一次从梦中惊醒，习惯性摸向旁边的床榻发现身边空无一人，这才反应过来你搬去客房已是第十七天了，于是赤脚下床，缓过神来已经站在了紧闭的客房门口。凌晨两点三十七分，昏黄的灯光从门缝溢出。我又听到你在哭了。举起良久的手终究还是没有敲响有你所在的空间。十七天，你抬头和我对视的次数不超过三次。唯一听到的话也只是前日凌晨，我去你房间看你睡得是否安稳，你睡梦中的那句“对不起”。所以我想，本打算与你面对面说的话还是以信的方式传达吧。这样，你会不会有勇气面对我呢？上次像这样给你写信好像已经是很久之前了，那时我右手骨折你整夜在医院陪护，你趴在我床边熟睡时我用左手歪歪扭扭写下的那封“结婚申请书”。而现在我坐在你门前，脚边放着马克杯还温着，你总说上面的猫咪图案和我一模一样，壁纸上的你一如既往温柔的微笑，于是我再次借着灯光写下我对你的无尽思念。亲爱的，这些天我数着客房门下的光影过日子。清晨六点二十，你会像初雪落地般悄无声息地钻进厨房；七点零三分，蒸笼的水汽在玻璃移门上凝成雾珠；七点四十，保温盒盖扣上的咔嗒声比教堂钟声更准时。前天我提前蹲守在厨房转角，看见你踮脚够橱柜顶层的桂花蜜时，睡裙肩带滑落露出后背的玫瑰纹身——那是小宝周岁时我们一起去纹的，当时你说要把女儿的笑声永远种在皮肤里。和你一起生活的日子让我越来越像你，就像此刻我转着无名指上的婚戒，突然想起两年前那个暴雨夜。那天你抱着高烧的小宝在急诊室守到凌晨，我匆忙赶去时，你正用戴着婚戒的手轻轻拍着哭闹的女儿。被消毒水漂白的日光灯下，你的戒指在无名指上转了小半圈——那是你焦虑时总改不掉的小动作。而今这枚戒指躺在床头丝绒盒里，像被钉在标本框中的蝴蝶。亲爱的，或许你知道吗，前夜你胃病复发到主卧来找胃药时我并没有睡着。我细数时钟滴答静静听着你在黑夜中的呼吸，茉莉花的香气向我靠近我不由得紧张，你的指尖轻触我的发丝又在下一秒像受惊的小鹿立马弹开，你不知道，我放在被窝里的右手已经被深深陷入的指甲按出血痕。梳妆台抽屉里的安眠药瓶少了两粒，别问我怎么知道的。每天清晨数药片已经成为我的新仪式，就像你过去七年雷打不动地检查女儿书包里的哮喘喷雾。前天夜里你梦中惊叫时，我冲进去看见你蜷成子宫里的姿势，后背那道阑尾炎手术疤在月光下泛着珍珠白。那一刻我忽然想起婚礼上你说的誓词：""我要做你永不愈合的伤口。""现在才懂，有些疼痛是相爱的凭证。今早发现你把抗抑郁药换成了维生素瓶，我突然意识到，这十七天你惩罚自己的方式，就像当年流产后偷偷倒掉鸡汤。可亲爱的，伤口若不见光，只会溃烂得更深。我多希望能回到那个暴雨夜，在你吞下第三片安眠药前夺过药瓶，告诉你疼痛可以分担，错误能够转化，而真正的原谅，从我们决定共同面对阴影那刻就已经发生。亲爱的，答应我几件事好吗？不要再把我为你削好的苹果原封不动的放回厨房了，我不想再看到你在旁边写的“我不配吃”的字条。把婚戒戴回来吧，我还记得你第一次将它戴在手指上开心的看了一整天，你说我的眼光好一眼就相中了最漂亮的那枚，我那时说，当然是最美的，你有没有想过，我说的不是戒指，是你呢？亲爱的，当我说""我原谅你""时，不是在施舍宽容，而是在恳求：请允许我继续做你的共犯，让我们狼狈却坦荡地，把这场中断的双人舞继续跳下去。亲爱的，我很想你。可以请求你，陪我一起喝那碗热了三次的鸡汤吗？可以请求你，把我天真无邪的小公主还给我吗？可以请求你，回到我身边吗？永远等你回头的爱你的闵玧其",,22,161,婚姻,2025-02-28 23:58:00,2025-02
1851176041,这些天总是久不久梦到你，梦里你的笑容总是那么灿烂！熙媛，你精彩的一生已落幕，如今，尘归尘，土归土！从2月初震惊、不敢相信到现在2月的最后一天，是时候跟你说再见了！虽然现在在网上刷到有关你的一切还是会觉得难过……（真的，我是第一次因为一个明星离开这么难过）看采访，14岁出来工作，承担起养家糊口的责任，带着妹妹闯南走北！确实也是苦过来的。后来转演员，常年奔走内地，所以微博常说好想家，一有点时间就想回家！34岁结婚，之后是十年的家庭主妇生涯，事业搁置，在家带娃照顾家庭。十年婚姻不知道你经历了怎样的酸甜苦辣？一心一意相夫教子、含辛茹苦，换来的却是被不断的背叛出轨！爱是真的，伤透了心也是真的！若不是真的伤透了心，到了忍不可忍的地步，没有哪个女人是想离婚的。45离婚，离婚后三年一直被网暴，各种羞辱污蔑，名誉、事业尽毁！48终点。48虽短暂，但绽放过就够了！最近看到一句话“你在，世界就在；你不在了，世界就消失了。”你在的时候，多年努力付出的一切，拼命守护的东西，你最不希望的事，在你不在后统统都“实现”了！真的悲哀……想到一首歌《世上只有妈妈好》“世上只有妈妈好，有妈的孩子像块宝~~~世上只有妈妈好，没妈的孩子像根草~~~”孩子要的遗产从来都不是银行卡上的数字，而是30年后、50+年后依然还能挽着妈妈的胳膊一起看日出、赏日落。……我们再也呐喊不了你回来了！泪目但真的希望你下辈子要多爱自己，可以任性、可以说累！我不追星，但你却像我们一个远方的朋友，又像邻家姐姐，那种感觉熟悉又不熟悉。但我坚信你是个好人，很好的人！谢谢你来过这世间，带给观众那么多美好的回忆！谢谢你用真善美感染着身边那么多人！如果我们一直记住这个人，那么他/她就不曾离去！多年以后，相信依然还会有很多人记得你并怀念着你！我，就是其中一个！我想，你最大的遗憾或许是不能陪伴两小孩长大吧？你是那么爱孩子的妈妈！不敢想象，等玥儿再长大点懂事的时候，再看到妈妈给她写的书、微博留下的爱的足迹、节目里温柔视讯或谈及孩子的视频时，玥儿是该多难过该多思念你……希望你的一双儿女能健康长大！也相信他们一定会永远地记住你有多爱他们！愿下辈子，你会被坚定的宠爱一生。#熙媛我始终觉得你应该更幸福##大s﻿﻿##再见徐熙媛#L我的心上熊-2099的微博视频,"熙媛 我始终觉得你应该更幸福,大s ﻿﻿,再见徐熙媛",0,1,婚姻,2025-02-28 23:58:00,2025-02
7215954482,2.28领证三周年纪念上了一早上课又整理教室一看快一点了索性就直接不回家继续加班做事情等事情做完了下午提前回在三点半前终于忙完事情交了材料就周末放假了到家奶崽崽崽崽睡的半个小时里趁机洗了澡收了衣服又洗了衣服忙完崽崽正好又醒了收拾出门吃饭又临时叫了姐姐一起吃湘菜还行不贵吃完去逛街姐姐花钱做了崽的第一个周边摇摇乐28属实有点贵了但是蛮可爱又吃了糖水又贵又难吃结束后分道扬镳猪去找过生日的朋友送个新家礼物喝了几口茶回家哄崽崽睡觉记平凡的一天,,0,0,婚姻,2025-02-28 23:58:00,2025-02
6069300405,婚姻中的苦大过了甜,,0,0,婚姻,2025-02-28 23:57:00,2025-02
6130733529,考研失败被催婚冷门专业，几度失业，收入不稳，父母无助力，受不了班味只有两条出路，考公考编或走婚姻毕业父母就催相亲了，因为负担不起你，也不想你错过“黄金期”。要接受一次次的“面试”，被这样那样的男人挑挑拣拣，年轻貌美是加分项，但家境不好事业不行，是减分项。最后，可能看着哪个男人家里有房有车，你就嫁了。这样的男人，不在帝都，不在超一线因为有家底的土著看不上外地人，打拼成功的外来人才，也不想找差距太大的女孩。,,1,2,婚姻,2025-02-28 23:57:00,2025-02
7502924310,日柱有金舆的命格代表什么？乐增宏为你详解最近好多朋友来找我，问我日柱有金舆的命格到底代表啥。咱今天就好好唠唠这事儿。在命理学里，神煞对人的命运有着特殊影响，金舆这神煞，更是透着股富贵气。老话说得好，“甲龙乙蛇丙戊羊，丁己猴歌庚犬方，辛猪壬牛癸逢虎，凡人遇此福气昌”，说的就是金舆的查法。日柱有金舆，那可是有不少说道呢。从性格上讲，日柱有金舆的人，大多性格温和，就像春日里的微风，让人感觉特别舒服。他们心地善良，看到别人有困难，总会忍不住伸手帮一把。而且举止文雅，不管在啥场合，都能做到彬彬有礼，给人留下好印象。这种性格，使得他们在人际交往中如鱼得水，身边围绕着不少朋友，贵人运也特别好。再谈谈事业运，日柱有金舆，意味着在事业上容易得到贵人相助。就好比在黑暗中行走，突然有人为你点亮了一盏明灯。当你在工作中遇到难题，焦头烂额的时候，往往会有贵人适时出现，帮你出谋划策，带你走出困境。要是自身能力也强，再加上这金舆贵人带来的助力，事业想不飞黄腾达都难。比如在一些大型项目中，凭借自身实力和贵人的指点，能够出色地完成任务，从而获得领导的赏识，升职加薪也就顺理成章了。财运方面，日柱有金舆的人，通常财运也不错。要么自身赚钱能力强，在职场上能拿到丰厚的报酬；要么在投资理财上有独到的眼光，能通过合理的资产配置，实现财富的稳步增长。还有一种情况，对于男性而言，可能会娶到经济条件好的妻子，妻子的家庭能够在事业或生活上给予支持，助力财富积累；对于女性来说，可能会嫁给有能力、经济基础雄厚的丈夫，婚后生活富足无忧。婚姻家庭上，日柱有金舆的人，在婚姻中往往能得到配偶的支持与关爱。夫妻关系和谐，家庭氛围融洽。比如男性日柱有金舆，可能会娶到贤妻，妻子温柔体贴，能把家里打理得井井有条，让自己无后顾之忧，专心打拼事业；女性日柱有金舆，可能会嫁给良人，丈夫有担当、有责任感，夫妻携手，共同创造美好的家庭生活。而且，这种命格的人，家庭观念较重，注重亲情，能给家人带来温暖和安全感，子孙后代也往往能在良好的家庭环境中茁壮成长。,,0,0,婚姻,2025-02-28 23:57:00,2025-02
3685613812,#主播说联播#【#治理高额彩礼有决心有办法#】今天，最高法发布了一批涉彩礼纠纷典型案例。如何判断一方是否是以彩礼为名索取财物，如何区分借婚姻索取财物与恋爱中的赠与行为……这些案例以案说法，让不少问题更明晰。2021年以来，中央一号文件连续五年提出治理高额彩礼问题，今年还特别强调，加大对婚托婚骗等违法行为的打击力度。综合治理高额彩礼，有决心也有办法。坚决否定借婚姻索取财物，并以村规民约建设等多重形式，引导规范彩礼习俗，让婚姻始于爱，让彩礼归于礼，合情又合理！（来源：央视新闻）L央视新闻的微博视频,"主播说联播,治理高额彩礼有决心有办法",3,1,婚姻,2025-02-28 23:57:00,2025-02
3627648615,好快转眼三周年了新的一年再更多的爱我吧,,6,9,婚姻,2025-02-28 23:57:00,2025-02
7766130986,这是一篇关于道歉和憧憬的文章1.关于我今天说发微博但是没发，向宝宝表示诚恳的道歉（真的是脑子不好使了），不是故意不发的，宝宝别生气了，乖乖。2.看到姐姐订婚了，好美，好羡慕，光阴如梭，不知不觉小小的我们都长大了，姐姐订婚了，即将要步入婚姻殿堂，先祝姐姐幸福喜悦。我和宝宝那就不得不说了，感情稳定，幸福指数爆棚，每天夜晚都在偷偷幻想着我们俩一起踏入婚姻的殿堂，一起奇奇怪怪的变老，这些的第一步当然是要订婚啦。在经历了姐姐的订婚仪式后，我当然是对我的订婚仪式有了更加具象的想象了，我两盛装出席，在父母亲戚的见证下走上亮晶晶的舞台，举行订婚仪式，向见证的各位嘉宾共同敬酒。当然当然，属于我们自己的记录也不能少，准备一个好看的背景板（婚庆公司或者自己），争取十全十美，还有订婚的小桌子上摆满各种各样的小摆件，我们要在订婚仪式前拍好多好多的照片，记录下美好的瞬间，宝宝踩着高跟鞋，穿着裙子，我两牵着手，哇哇哇，这是什么神仙场景呀，太好了叭！期待呦！,,0,1,婚姻,2025-02-28 23:56:00,2025-02
6353547883,相亲相爱幸福永，同德同心幸福长。L郑在发财111的微博视频,,0,0,婚姻,2025-02-28 23:56:00,2025-02
5616896176,问题太多，这里只简答一个。2029年己酉，正官旺，甲己合，正财合身，有一定希望入婚。@下意识的惦记总让人心动呀：老师，女命丁丑乙巳甲寅癸酉，这个喜忌是什么呀，今年换了戊申大运，和原局寅申巳三刑了，哪年能有姻缘啊，家里太着急了，三刑婚姻宫是不是找不到对象了呀这几年,,1,2,婚姻,2025-03-31 23:59:00,2025-03
7648798478,对呀对呀我小狗就是送我头像框了怎么样呢就是金婚💍感谢祝福已步入婚姻殿堂🥰@无情小狗-西会员福利赏,,1,3,婚姻,2025-03-31 23:59:00,2025-03
5754662227,有二婚的人第一段其实就是还债的过程，你欠他的越多，你们在一起的时间就越长，欠的少的呢也就两三年就结束了。当你突然醒悟，有了想分开的念头，就说明你们的缘分已经了，而你在还债的过程中，你体会不到婚姻的幸福。你的能力和付出都会得不到认可，对方出轨冷暴力，这些在缘分没有尽的时候，你都能忍受。当你突然觉醒就是天意要给你暗号了，这个时候你的情债已经全部花完了，业力已经全部消除，想要全身而退，也没有什么不妥。因为有二婚相的人，第二段才是真正为自己而活，无业一身轻，你的事业、精力、身体都会好起来。这个时候你可以忙着赚钱，也可以享受甜甜的恋爱，在遇到的人，包括你周围的所有磁场，都会让你感觉到你自己是一个很好的人，这就是真正的换命换大运。L小雅心理学的微博视频,,0,0,婚姻,2025-03-31 23:59:00,2025-03
5104023179,我们的十年从学生时代到步入婚姻这场盛大的青春开启了新篇章,,1,1,婚姻,2025-03-31 23:59:00,2025-03
6464361705,急着离婚不想要孩子？现在又有钱又美，怎么拿回抚养权？去法院做抚养权变更#抚养权#离婚#婚姻#家庭#女性必看#宝妈L散场的温暖z的微博视频,"抚养权,婚姻,女性必看",0,0,婚姻,2025-03-31 23:59:00,2025-03
7792104887,明白我和他有以后也不会在婚姻里幸福的及早的看清生活的真相虽然会有一时的痛苦但是迎来的最终是生活的曙光,,0,0,婚姻,2025-03-31 23:58:00,2025-03
